TimeStamp,Market,CcyPair,Bid,BidSize,Ask,AskSize
1000.032,eCurrencies,AUDUSD,0,0,0,0
1000.032,eCurrencies,EURCHF,0,0,0,0
1000.032,eCurrencies,EURJPY,0,0,0,0
1000.032,eCurrencies,NZDUSD,0,0,0,0
1000.032,eCurrencies,USDCHF,0,0,0,0
1000.032,eCurrencies,USDJPY,0,0,0,0
1000.032,FxMart,EURUSD,0,0,0,0
1000.032,FxMart,GBPUSD,0,0,0,0
1000.032,FxMart,EURGBP,0,0,0,0
1000.032,FxMart,USDCAD,0,0,0,0
1000.032,FxMart,AUDUSD,0,0,0,0
1000.032,FxMart,EURCHF,0,0,0,0
1000.032,FxMart,EURJPY,0,0,0,0
1000.032,FxMart,NZDUSD,0,0,0,0
1000.032,FxMart,USDCHF,0,0,0,0
1000.032,FxMart,USDJPY,0,0,0,0
1093.785,AutoFx,EURUSD,1.4675,3000000,1.4679,2000000
1093.785,AutoFx,GBPUSD,0,0,0,0
1093.785,AutoFx,EURGBP,0,0,0,0
1093.785,AutoFx,USDCAD,1.0951,3000000,1.0955,7000000
1093.785,AutoFx,AUDUSD,0,0,0,0
1093.785,AutoFx,EURCHF,0,0,0,0
1093.785,AutoFx,EURJPY,0,0,0,0
1093.785,AutoFx,NZDUSD,0,0,0,0
1093.785,AutoFx,USDCHF,0,0,0,0
1093.785,AutoFx,USDJPY,0,0,0,0
1093.785,EasyFx,EURUSD,1.4677,2000000,1.4678,6000000
1109.4105,EasyFx,GBPUSD,1.5873,2000000,1.5876,2000000
1109.4105,EasyFx,EURGBP,0.92645,1000000,0.9267,4000000
1109.4105,EasyFx,USDCAD,1.0951,1000000,1.0955,3000000
1109.4105,EasyFx,AUDUSD,0.8688,1000000,0.8691,5000000
1109.4105,EasyFx,EURCHF,1.5127,6000000,1.5129,3000000
1109.4105,EasyFx,EURJPY,131.05,5000000,131.07,4000000
1109.4105,EasyFx,NZDUSD,0,0,0,0
1109.4105,EasyFx,USDCHF,1.0326,2000000,1.0327,1000000
1109.4105,EasyFx,USDJPY,89.47,5000000,89.48,3000000
1109.4105,FxPrime,EURUSD,1.46765,2000000,1.4678,1600000
1109.4105,FxPrime,GBPUSD,1.5873,500000,1.5875,1572500
1109.4105,FxPrime,EURGBP,0.9264,3900000,0.9266,1000000
1109.4105,FxPrime,USDCAD,1.0952,200000,1.0954,1400000
1109.4105,FxPrime,AUDUSD,0.86885,4000000,0.869,240000
1109.4105,FxPrime,EURCHF,1.51265,7000000,1.5129,200000
1109.4105,FxPrime,EURJPY,131.04,200000,131.07,150000
1109.4105,FxPrime,NZDUSD,0.7163,1000000,0.7166,600000
1109.4105,FxPrime,USDCHF,1.0326,700000,1.0328,100000
1109.4105,FxPrime,USDJPY,89.47,500000,89.48,700000
1109.4105,eCurrencies,EURUSD,0,0,0,0
1109.4105,eCurrencies,GBPUSD,0,0,0,0
1109.4105,eCurrencies,EURGBP,0,0,0,0
1109.4105,eCurrencies,USDCAD,0,0,0,0
1109.4105,eCurrencies,AUDUSD,0,0,0,0
1109.4105,eCurrencies,EURCHF,0,0,0,0
1109.4105,eCurrencies,EURJPY,0,0,0,0
1109.4105,eCurrencies,NZDUSD,0,0,0,0
1109.4105,eCurrencies,USDCHF,0,0,0,0
1109.4105,eCurrencies,USDJPY,0,0,0,0
1109.4105,FxMart,EURUSD,0,0,0,0
1109.4105,FxMart,GBPUSD,0,0,0,0
1109.4105,FxMart,EURGBP,0,0,0,0
1109.4105,FxMart,USDCAD,0,0,0,0
1109.4105,FxMart,AUDUSD,0,0,0,0
1109.4105,FxMart,EURCHF,0,0,0,0
1109.4105,FxMart,EURJPY,0,0,0,0
1109.4105,FxMart,NZDUSD,0,0,0,0
1109.4105,FxMart,USDCHF,0,0,0,0
1109.4105,FxMart,USDJPY,0,0,0,0
1203.1635,AutoFx,EURUSD,1.4675,3000000,1.4679,2000000
1203.1635,AutoFx,GBPUSD,0,0,0,0
1203.1635,AutoFx,EURGBP,0,0,0,0
1203.1635,AutoFx,USDCAD,1.0951,4000000,1.0955,7000000
1203.1635,AutoFx,AUDUSD,0,0,0,0
1203.1635,AutoFx,EURCHF,0,0,0,0
1203.1635,AutoFx,EURJPY,0,0,0,0
1203.1635,AutoFx,NZDUSD,0,0,0,0
1203.1635,AutoFx,USDCHF,0,0,0,0
1203.1635,AutoFx,USDJPY,0,0,0,0
1218.789,EasyFx,EURUSD,1.4677,2000000,1.4678,6000000
1218.789,EasyFx,GBPUSD,1.5873,2000000,1.5876,2000000
1218.789,EasyFx,EURGBP,0.92645,1000000,0.9267,4000000
1218.789,EasyFx,USDCAD,1.0951,1000000,1.0955,3000000
1218.789,EasyFx,AUDUSD,0.8688,1000000,0.8691,5000000
1218.789,EasyFx,EURCHF,1.5127,6000000,1.5129,3000000
1218.789,EasyFx,EURJPY,131.05,5000000,131.07,4000000
1218.789,EasyFx,NZDUSD,0,0,0,0
1218.789,EasyFx,USDCHF,1.0326,2000000,1.0327,1000000
1218.789,EasyFx,USDJPY,89.47,5000000,89.48,3000000
1218.789,FxPrime,EURUSD,1.46765,2000000,1.4678,1600000
1218.789,FxPrime,GBPUSD,1.5873,500000,1.5875,1572500
1218.789,FxPrime,EURGBP,0.9264,3900000,0.9266,1000000
1218.789,FxPrime,USDCAD,1.0952,200000,1.0954,1400000
1218.789,FxPrime,AUDUSD,0.86885,4000000,0.869,240000
1218.789,FxPrime,EURCHF,1.51265,7000000,1.5129,200000
1218.789,FxPrime,EURJPY,131.04,200000,131.07,150000
1218.789,FxPrime,NZDUSD,0.7163,1000000,0.7166,600000
1218.789,FxPrime,USDCHF,1.0326,700000,1.0328,100000
1218.789,FxPrime,USDJPY,89.47,500000,89.48,700000
1218.789,eCurrencies,EURUSD,0,0,0,0
1218.789,eCurrencies,GBPUSD,0,0,0,0
1218.789,eCurrencies,EURGBP,0,0,0,0
1218.789,eCurrencies,USDCAD,0,0,0,0
1218.789,eCurrencies,AUDUSD,0,0,0,0
1218.789,eCurrencies,EURCHF,0,0,0,0
1218.789,eCurrencies,EURJPY,0,0,0,0
1218.789,eCurrencies,NZDUSD,0,0,0,0
1218.789,eCurrencies,USDCHF,0,0,0,0
1218.789,eCurrencies,USDJPY,0,0,0,0
1218.789,FxMart,EURUSD,0,0,0,0
1218.789,FxMart,GBPUSD,0,0,0,0
1218.789,FxMart,EURGBP,0,0,0,0
1218.789,FxMart,USDCAD,0,0,0,0
1218.789,FxMart,AUDUSD,0,0,0,0
1218.789,FxMart,EURCHF,0,0,0,0
1218.789,FxMart,EURJPY,0,0,0,0
1218.789,FxMart,NZDUSD,0,0,0,0
1218.789,FxMart,USDCHF,0,0,0,0
1218.789,FxMart,USDJPY,0,0,0,0
1312.542,AutoFx,EURUSD,1.4675,3000000,1.4679,2000000
1312.542,AutoFx,GBPUSD,0,0,0,0
1312.542,AutoFx,EURGBP,0,0,0,0
1312.542,AutoFx,USDCAD,1.0951,4000000,1.0955,7000000
1312.542,AutoFx,AUDUSD,0,0,0,0
1312.542,AutoFx,EURCHF,0,0,0,0
1328.1675,AutoFx,EURJPY,0,0,0,0
1328.1675,AutoFx,NZDUSD,0,0,0,0
1328.1675,AutoFx,USDCHF,0,0,0,0
1328.1675,AutoFx,USDJPY,0,0,0,0
1328.1675,EasyFx,EURUSD,1.4677,2000000,1.4678,6000000
1328.1675,EasyFx,GBPUSD,1.5873,2000000,1.5876,2000000
1328.1675,EasyFx,EURGBP,0.92645,1000000,0.9267,4000000
1328.1675,EasyFx,USDCAD,1.0951,1000000,1.0955,3000000
1328.1675,EasyFx,AUDUSD,0.8688,1000000,0.8691,5000000
1328.1675,EasyFx,EURCHF,1.5127,6000000,1.5129,3000000
1328.1675,EasyFx,EURJPY,131.05,5000000,131.07,4000000
1328.1675,EasyFx,NZDUSD,0,0,0,0
1328.1675,EasyFx,USDCHF,1.0326,2000000,1.0327,1000000
1328.1675,EasyFx,USDJPY,89.47,5000000,89.48,3000000
1328.1675,FxPrime,EURUSD,1.46765,2000000,1.4678,1600000
1328.1675,FxPrime,GBPUSD,1.5873,500000,1.5875,1572500
1328.1675,FxPrime,EURGBP,0.9264,3900000,0.9266,1000000
1328.1675,FxPrime,USDCAD,1.0952,200000,1.0954,1800000
1328.1675,FxPrime,AUDUSD,0.86885,4000000,0.869,240000
1328.1675,FxPrime,EURCHF,1.51265,7000000,1.5129,200000
1328.1675,FxPrime,EURJPY,131.04,200000,131.07,150000
1328.1675,FxPrime,NZDUSD,0.7163,1000000,0.7166,600000
1328.1675,FxPrime,USDCHF,1.0326,700000,1.0328,100000
1328.1675,FxPrime,USDJPY,89.47,500000,89.48,700000
1328.1675,eCurrencies,EURUSD,0,0,0,0
1328.1675,eCurrencies,GBPUSD,0,0,0,0
1328.1675,eCurrencies,EURGBP,0,0,0,0
1328.1675,eCurrencies,USDCAD,0,0,0,0
1328.1675,eCurrencies,AUDUSD,0,0,0,0
1328.1675,eCurrencies,EURCHF,0,0,0,0
1328.1675,eCurrencies,EURJPY,0,0,0,0
1328.1675,eCurrencies,NZDUSD,0,0,0,0
1328.1675,eCurrencies,USDCHF,0,0,0,0
1328.1675,eCurrencies,USDJPY,0,0,0,0
1328.1675,FxMart,EURUSD,0,0,0,0
1328.1675,FxMart,GBPUSD,0,0,0,0
1328.1675,FxMart,EURGBP,0,0,0,0
1328.1675,FxMart,USDCAD,0,0,0,0
1328.1675,FxMart,AUDUSD,0,0,0,0
1328.1675,FxMart,EURCHF,0,0,0,0
1328.1675,FxMart,EURJPY,0,0,0,0
1328.1675,FxMart,NZDUSD,0,0,0,0
1328.1675,FxMart,USDCHF,0,0,0,0
1343.793,FxMart,USDJPY,0,0,0,0
1421.9205,AutoFx,EURUSD,1.4675,3000000,1.4679,2000000
1421.9205,AutoFx,GBPUSD,0,0,0,0
1421.9205,AutoFx,EURGBP,0,0,0,0
1421.9205,AutoFx,USDCAD,1.0951,4000000,1.0955,7000000
1421.9205,AutoFx,AUDUSD,0,0,0,0
1421.9205,AutoFx,EURCHF,0,0,0,0
1421.9205,AutoFx,EURJPY,0,0,0,0
1421.9205,AutoFx,NZDUSD,0,0,0,0
1421.9205,AutoFx,USDCHF,0,0,0,0
1421.9205,AutoFx,USDJPY,0,0,0,0
1421.9205,EasyFx,EURUSD,1.4677,2000000,1.4678,6000000
1421.9205,EasyFx,GBPUSD,1.5873,2000000,1.5876,3000000
1421.9205,EasyFx,EURGBP,0.92645,1000000,0.9267,4000000
1421.9205,EasyFx,USDCAD,1.0951,1000000,1.0955,3000000
1421.9205,EasyFx,AUDUSD,0.8688,1000000,0.8691,5000000
1421.9205,EasyFx,EURCHF,1.5127,6000000,1.5129,3000000
1421.9205,EasyFx,EURJPY,131.05,5000000,131.07,4000000
1421.9205,EasyFx,NZDUSD,0,0,0,0
1421.9205,EasyFx,USDCHF,1.0326,2000000,1.0327,1000000
1437.546,EasyFx,USDJPY,89.47,5000000,89.48,3000000
1437.546,FxPrime,EURUSD,1.46765,2000000,1.4678,1600000
1437.546,FxPrime,GBPUSD,1.5873,500000,1.5875,1572500
1437.546,FxPrime,EURGBP,0.9264,3900000,0.9266,1000000
1437.546,FxPrime,USDCAD,1.0952,200000,1.0954,1800000
1437.546,FxPrime,AUDUSD,0.86885,4000000,0.869,240000
1437.546,FxPrime,EURCHF,1.51265,7000000,1.5129,200000
1437.546,FxPrime,EURJPY,131.04,200000,131.07,150000
1437.546,FxPrime,NZDUSD,0.7163,1000000,0.7166,600000
1437.546,FxPrime,USDCHF,1.0326,600000,1.0328,100000
1437.546,FxPrime,USDJPY,89.47,500000,89.48,700000
1437.546,eCurrencies,EURUSD,0,0,0,0
1437.546,eCurrencies,GBPUSD,0,0,0,0
1437.546,eCurrencies,EURGBP,0,0,0,0
1437.546,eCurrencies,USDCAD,0,0,0,0
1437.546,eCurrencies,AUDUSD,0,0,0,0
1437.546,eCurrencies,EURCHF,0,0,0,0
1437.546,eCurrencies,EURJPY,0,0,0,0
1437.546,eCurrencies,NZDUSD,0,0,0,0
1437.546,eCurrencies,USDCHF,0,0,0,0
1437.546,eCurrencies,USDJPY,0,0,0,0
1437.546,FxMart,EURUSD,0,0,0,0
1437.546,FxMart,GBPUSD,0,0,0,0
1437.546,FxMart,EURGBP,0,0,0,0
1437.546,FxMart,USDCAD,0,0,0,0
1437.546,FxMart,AUDUSD,0,0,0,0
1437.546,FxMart,EURCHF,0,0,0,0
1437.546,FxMart,EURJPY,0,0,0,0
1437.546,FxMart,NZDUSD,0,0,0,0
1437.546,FxMart,USDCHF,0,0,0,0
1437.546,FxMart,USDJPY,0,0,0,0
1531.299,AutoFx,EURUSD,1.4675,3000000,1.4679,2000000
1531.299,AutoFx,GBPUSD,0,0,0,0
1531.299,AutoFx,EURGBP,0,0,0,0
1531.299,AutoFx,USDCAD,1.0951,4000000,1.0955,7000000
1531.299,AutoFx,AUDUSD,0,0,0,0
1531.299,AutoFx,EURCHF,0,0,0,0
1531.299,AutoFx,EURJPY,0,0,0,0
1531.299,AutoFx,NZDUSD,0,0,0,0
1531.299,AutoFx,USDCHF,0,0,0,0
1531.299,AutoFx,USDJPY,0,0,0,0
1546.9245,EasyFx,EURUSD,1.4677,2000000,1.4678,6000000
1546.9245,EasyFx,GBPUSD,1.5873,2000000,1.5876,3000000
1546.9245,EasyFx,EURGBP,0.92645,1000000,0.9267,4000000
1546.9245,EasyFx,USDCAD,1.0951,1000000,1.0955,3000000
1546.9245,EasyFx,AUDUSD,0.8688,1000000,0.8691,5000000
1546.9245,EasyFx,EURCHF,1.5127,6000000,1.5129,3000000
1546.9245,EasyFx,EURJPY,131.05,5000000,131.07,4000000
1546.9245,EasyFx,NZDUSD,0,0,0,0
1546.9245,EasyFx,USDCHF,1.0326,2000000,1.0327,1000000
1546.9245,EasyFx,USDJPY,89.47,5000000,89.48,3000000
1546.9245,FxPrime,EURUSD,1.46765,2000000,1.4678,1600000
1546.9245,FxPrime,GBPUSD,1.5873,500000,1.5875,1572500
1546.9245,FxPrime,EURGBP,0.9264,3900000,0.9266,1000000
1546.9245,FxPrime,USDCAD,1.0952,200000,1.0954,1800000
1546.9245,FxPrime,AUDUSD,0.86885,4000000,0.869,240000
1546.9245,FxPrime,EURCHF,1.51265,7000000,1.5129,200000
1546.9245,FxPrime,EURJPY,131.04,200000,131.07,150000
1546.9245,FxPrime,NZDUSD,0.7163,1000000,0.7166,600000
1546.9245,FxPrime,USDCHF,1.0326,600000,1.0328,100000
1546.9245,FxPrime,USDJPY,89.47,500000,89.48,700000
1546.9245,eCurrencies,EURUSD,0,0,0,0
1546.9245,eCurrencies,GBPUSD,0,0,0,0
1546.9245,eCurrencies,EURGBP,0,0,0,0
1546.9245,eCurrencies,USDCAD,0,0,0,0
1546.9245,eCurrencies,AUDUSD,0,0,0,0
1546.9245,eCurrencies,EURCHF,0,0,0,0
1546.9245,eCurrencies,EURJPY,0,0,0,0
1546.9245,eCurrencies,NZDUSD,0,0,0,0
1546.9245,eCurrencies,USDCHF,0,0,0,0
1546.9245,eCurrencies,USDJPY,0,0,0,0
1546.9245,FxMart,EURUSD,0,0,0,0
1546.9245,FxMart,GBPUSD,0,0,0,0
1546.9245,FxMart,EURGBP,0,0,0,0
1546.9245,FxMart,USDCAD,0,0,0,0
1546.9245,FxMart,AUDUSD,0,0,0,0
1546.9245,FxMart,EURCHF,0,0,0,0
1546.9245,FxMart,EURJPY,0,0,0,0
1562.55,FxMart,NZDUSD,0,0,0,0
1562.55,FxMart,USDCHF,0,0,0,0
1562.55,FxMart,USDJPY,0,0,0,0
1640.6775,AutoFx,EURUSD,1.4675,3000000,1.4679,2000000
1640.6775,AutoFx,GBPUSD,0,0,0,0
1640.6775,AutoFx,EURGBP,0,0,0,0
1640.6775,AutoFx,USDCAD,1.0951,4000000,1.0955,7000000
1640.6775,AutoFx,AUDUSD,0,0,0,0
1640.6775,AutoFx,EURCHF,0,0,0,0
1640.6775,AutoFx,EURJPY,0,0,0,0
1640.6775,AutoFx,NZDUSD,0,0,0,0
1640.6775,AutoFx,USDCHF,0,0,0,0
1640.6775,AutoFx,USDJPY,0,0,0,0
1640.6775,EasyFx,EURUSD,1.4677,2000000,1.4678,6000000
1640.6775,EasyFx,GBPUSD,1.5873,2000000,1.5876,3000000
1640.6775,EasyFx,EURGBP,0.92645,1000000,0.9267,4000000
1640.6775,EasyFx,USDCAD,1.0951,1000000,1.0955,3000000
1640.6775,EasyFx,AUDUSD,0.8688,1000000,0.8691,5000000
1640.6775,EasyFx,EURCHF,1.5127,6000000,1.5129,3000000
1640.6775,EasyFx,EURJPY,131.05,5000000,131.07,4000000
1656.303,EasyFx,NZDUSD,0,0,0,0
1656.303,EasyFx,USDCHF,1.0326,2000000,1.0327,1000000
1656.303,EasyFx,USDJPY,89.47,5000000,89.48,3000000
1656.303,FxPrime,EURUSD,1.46765,2000000,1.4678,1600000
1656.303,FxPrime,GBPUSD,1.5873,500000,1.5875,850000
1656.303,FxPrime,EURGBP,0.9264,3900000,0.9266,1000000
1656.303,FxPrime,USDCAD,1.0952,200000,1.0954,1800000
1656.303,FxPrime,AUDUSD,0.86885,4000000,0.869,240000
1656.303,FxPrime,EURCHF,1.51265,7000000,1.5129,200000
1656.303,FxPrime,EURJPY,131.04,200000,131.07,150000
1656.303,FxPrime,NZDUSD,0.7163,1000000,0.7166,600000
1656.303,FxPrime,USDCHF,1.0326,600000,1.0328,100000
1656.303,FxPrime,USDJPY,89.47,500000,89.48,700000
1656.303,eCurrencies,EURUSD,0,0,0,0
1656.303,eCurrencies,GBPUSD,0,0,0,0
1656.303,eCurrencies,EURGBP,0,0,0,0
1656.303,eCurrencies,USDCAD,0,0,0,0
1656.303,eCurrencies,AUDUSD,0,0,0,0
1656.303,eCurrencies,EURCHF,0,0,0,0
1656.303,eCurrencies,EURJPY,0,0,0,0
1656.303,eCurrencies,NZDUSD,0,0,0,0
1656.303,eCurrencies,USDCHF,0,0,0,0
1656.303,eCurrencies,USDJPY,0,0,0,0
1656.303,FxMart,EURUSD,0,0,0,0
1656.303,FxMart,GBPUSD,0,0,0,0
1656.303,FxMart,EURGBP,0,0,0,0
1656.303,FxMart,USDCAD,0,0,0,0
1656.303,FxMart,AUDUSD,0,0,0,0
1656.303,FxMart,EURCHF,0,0,0,0
1656.303,FxMart,EURJPY,0,0,0,0
1656.303,FxMart,NZDUSD,0,0,0,0
1656.303,FxMart,USDCHF,0,0,0,0
1656.303,FxMart,USDJPY,0,0,0,0
1750.056,AutoFx,EURUSD,1.4675,3000000,1.4679,2000000
1750.056,AutoFx,GBPUSD,0,0,0,0
1750.056,AutoFx,EURGBP,0.92645,2000000,0.9266,1000000
1750.056,AutoFx,USDCAD,1.0951,4000000,1.0955,7000000
1750.056,AutoFx,AUDUSD,0,0,0,0
1750.056,AutoFx,EURCHF,0,0,0,0
1750.056,AutoFx,EURJPY,0,0,0,0
1750.056,AutoFx,NZDUSD,0,0,0,0
1750.056,AutoFx,USDCHF,0,0,0,0
1750.056,AutoFx,USDJPY,0,0,0,0
1750.056,EasyFx,EURUSD,1.4677,2000000,1.4678,6000000
1750.056,EasyFx,GBPUSD,1.5873,2000000,1.5876,3000000
1750.056,EasyFx,EURGBP,0.92645,1000000,0.9267,4000000
1750.056,EasyFx,USDCAD,1.0951,1000000,1.0955,3000000
1750.056,EasyFx,AUDUSD,0.8688,1000000,0.8691,5000000
1750.056,EasyFx,EURCHF,1.5127,6000000,1.5129,3000000
1750.056,EasyFx,EURJPY,131.05,5000000,131.07,4000000
1750.056,EasyFx,NZDUSD,0,0,0,0
1750.056,EasyFx,USDCHF,1.0326,2000000,1.0327,1000000
1750.056,EasyFx,USDJPY,89.47,5000000,89.48,3000000
1765.6815,FxPrime,EURUSD,1.46765,2000000,1.4678,1600000
1765.6815,FxPrime,GBPUSD,1.5873,500000,1.5875,850000
1765.6815,FxPrime,EURGBP,0.9264,3900000,0.9266,1000000
1765.6815,FxPrime,USDCAD,1.0952,200000,1.0954,1800000
1765.6815,FxPrime,AUDUSD,0.86885,4000000,0.869,240000
1765.6815,FxPrime,EURCHF,1.51265,7000000,1.5129,200000
1765.6815,FxPrime,EURJPY,131.04,200000,131.07,150000
1765.6815,FxPrime,NZDUSD,0.7163,1000000,0.7166,600000
1765.6815,FxPrime,USDCHF,1.0326,600000,1.0328,100000
1765.6815,FxPrime,USDJPY,89.47,500000,89.48,700000
1765.6815,eCurrencies,EURUSD,0,0,0,0
1765.6815,eCurrencies,GBPUSD,0,0,0,0
1765.6815,eCurrencies,EURGBP,0,0,0,0
1765.6815,eCurrencies,USDCAD,0,0,0,0
1765.6815,eCurrencies,AUDUSD,0,0,0,0
1765.6815,eCurrencies,EURCHF,0,0,0,0
1765.6815,eCurrencies,EURJPY,0,0,0,0
1765.6815,eCurrencies,NZDUSD,0,0,0,0
1765.6815,eCurrencies,USDCHF,0,0,0,0
1765.6815,eCurrencies,USDJPY,0,0,0,0
1765.6815,FxMart,EURUSD,0,0,0,0
1765.6815,FxMart,GBPUSD,0,0,0,0
1765.6815,FxMart,EURGBP,0,0,0,0
1765.6815,FxMart,USDCAD,0,0,0,0
1765.6815,FxMart,AUDUSD,0,0,0,0
1765.6815,FxMart,EURCHF,0,0,0,0
1765.6815,FxMart,EURJPY,0,0,0,0
1765.6815,FxMart,NZDUSD,0,0,0,0
1765.6815,FxMart,USDCHF,0,0,0,0
1765.6815,FxMart,USDJPY,0,0,0,0
1859.4345,AutoFx,EURUSD,1.4675,3000000,1.4679,2000000
1859.4345,AutoFx,GBPUSD,0,0,0,0
1859.4345,AutoFx,EURGBP,0.92645,2000000,0.9266,1000000
1859.4345,AutoFx,USDCAD,1.0951,4000000,1.0955,7000000
1859.4345,AutoFx,AUDUSD,0,0,0,0
1859.4345,AutoFx,EURCHF,0,0,0,0
1859.4345,AutoFx,EURJPY,0,0,0,0
1875.06,AutoFx,NZDUSD,0,0,0,0
1875.06,AutoFx,USDCHF,0,0,0,0
1875.06,AutoFx,USDJPY,0,0,0,0
1875.06,EasyFx,EURUSD,1.4677,2000000,1.4678,6000000
1875.06,EasyFx,GBPUSD,1.5873,2000000,1.5876,3000000
1875.06,EasyFx,EURGBP,0.92645,1000000,0.9267,4000000
1875.06,EasyFx,USDCAD,1.0951,1000000,1.0955,3000000
1875.06,EasyFx,AUDUSD,0.8688,1000000,0.8691,5000000
1875.06,EasyFx,EURCHF,1.5127,6000000,1.5129,3000000
1875.06,EasyFx,EURJPY,131.05,5000000,131.07,4000000
1875.06,EasyFx,NZDUSD,0,0,0,0
1875.06,EasyFx,USDCHF,1.0326,2000000,1.0327,1000000
1875.06,EasyFx,USDJPY,89.47,5000000,89.48,3000000
1875.06,FxPrime,EURUSD,1.46765,2000000,1.4678,1600000
1875.06,FxPrime,GBPUSD,1.5873,500000,1.5875,850000
1875.06,FxPrime,EURGBP,0.9264,3900000,0.9266,1000000
1875.06,FxPrime,USDCAD,1.0952,200000,1.0954,1800000
1875.06,FxPrime,AUDUSD,0.86885,4000000,0.869,240000
1875.06,FxPrime,EURCHF,1.51265,7000000,1.5129,200000
1875.06,FxPrime,EURJPY,131.04,200000,131.07,150000
1875.06,FxPrime,NZDUSD,0.7163,1000000,0.7166,600000
1875.06,FxPrime,USDCHF,1.0326,600000,1.0328,100000
1875.06,FxPrime,USDJPY,89.47,500000,89.48,700000
1875.06,eCurrencies,EURUSD,0,0,0,0
1875.06,eCurrencies,GBPUSD,0,0,0,0
1875.06,eCurrencies,EURGBP,0,0,0,0
1875.06,eCurrencies,USDCAD,0,0,0,0
1875.06,eCurrencies,AUDUSD,0,0,0,0
1875.06,eCurrencies,EURCHF,0,0,0,0
1875.06,eCurrencies,EURJPY,0,0,0,0
1875.06,eCurrencies,NZDUSD,0,0,0,0
1875.06,eCurrencies,USDCHF,0,0,0,0
1875.06,eCurrencies,USDJPY,0,0,0,0
1875.06,FxMart,EURUSD,0,0,0,0
1875.06,FxMart,GBPUSD,0,0,0,0
1875.06,FxMart,EURGBP,0,0,0,0
1875.06,FxMart,USDCAD,0,0,0,0
1875.06,FxMart,AUDUSD,0,0,0,0
1875.06,FxMart,EURCHF,0,0,0,0
1875.06,FxMart,EURJPY,0,0,0,0
1875.06,FxMart,NZDUSD,0,0,0,0
1875.06,FxMart,USDCHF,0,0,0,0
1875.06,FxMart,USDJPY,0,0,0,0
1968.813,AutoFx,EURUSD,1.4675,3000000,1.4679,2000000
1968.813,AutoFx,GBPUSD,0,0,0,0
1968.813,AutoFx,EURGBP,0.92645,2000000,0.9266,1000000
1968.813,AutoFx,USDCAD,1.0951,4000000,1.0955,7000000
1968.813,AutoFx,AUDUSD,0.8689,3000000,0.869,3000000
1968.813,AutoFx,EURCHF,0,0,0,0
1968.813,AutoFx,EURJPY,0,0,0,0
1968.813,AutoFx,NZDUSD,0,0,0,0
1968.813,AutoFx,USDCHF,0,0,0,0
1968.813,AutoFx,USDJPY,0,0,0,0
1968.813,EasyFx,EURUSD,1.4677,2000000,1.4678,6000000
1968.813,EasyFx,GBPUSD,1.5873,2000000,1.5876,3000000
1968.813,EasyFx,EURGBP,0.92645,1000000,0.9267,4000000
1968.813,EasyFx,USDCAD,1.0951,1000000,1.0955,3000000
1968.813,EasyFx,AUDUSD,0.8688,1000000,0.8691,5000000
1968.813,EasyFx,EURCHF,1.5127,6000000,1.5129,3000000
1968.813,EasyFx,EURJPY,131.05,5000000,131.07,4000000
1968.813,EasyFx,NZDUSD,0,0,0,0
1968.813,EasyFx,USDCHF,1.0326,2000000,1.0327,1000000
1968.813,EasyFx,USDJPY,89.47,5000000,89.48,3000000
1984.4385,FxPrime,EURUSD,1.46765,2000000,1.4678,1600000
1984.4385,FxPrime,GBPUSD,1.5873,500000,1.5875,850000
1984.4385,FxPrime,EURGBP,0.9264,3900000,0.9266,1000000
1984.4385,FxPrime,USDCAD,1.0952,200000,1.0954,1800000
1984.4385,FxPrime,AUDUSD,0.86885,4000000,0.869,240000
1984.4385,FxPrime,EURCHF,1.51265,7000000,1.5129,200000
1984.4385,FxPrime,EURJPY,131.04,200000,131.07,150000
1984.4385,FxPrime,NZDUSD,0.7163,1000000,0.7166,600000
1984.4385,FxPrime,USDCHF,1.0326,600000,1.0328,100000
1984.4385,FxPrime,USDJPY,89.47,500000,89.48,700000
1984.4385,eCurrencies,EURUSD,0,0,0,0
1984.4385,eCurrencies,GBPUSD,0,0,0,0
1984.4385,eCurrencies,EURGBP,0,0,0,0
1984.4385,eCurrencies,USDCAD,0,0,0,0
1984.4385,eCurrencies,AUDUSD,0,0,0,0
1984.4385,eCurrencies,EURCHF,0,0,0,0
1984.4385,eCurrencies,EURJPY,0,0,0,0
1984.4385,eCurrencies,NZDUSD,0,0,0,0
1984.4385,eCurrencies,USDCHF,0,0,0,0
1984.4385,eCurrencies,USDJPY,0,0,0,0
1984.4385,FxMart,EURUSD,0,0,0,0
1984.4385,FxMart,GBPUSD,0,0,0,0
1984.4385,FxMart,EURGBP,0,0,0,0
1984.4385,FxMart,USDCAD,0,0,0,0
1984.4385,FxMart,AUDUSD,0,0,0,0
1984.4385,FxMart,EURCHF,0,0,0,0
1984.4385,FxMart,EURJPY,0,0,0,0
1984.4385,FxMart,NZDUSD,0,0,0,0
1984.4385,FxMart,USDCHF,0,0,0,0
1984.4385,FxMart,USDJPY,0,0,0,0
2078.1915,AutoFx,EURUSD,1.4675,3000000,1.4679,2000000
2078.1915,AutoFx,GBPUSD,0,0,0,0
2078.1915,AutoFx,EURGBP,0.92645,2000000,0.9266,1000000
2078.1915,AutoFx,USDCAD,1.0951,4000000,1.0955,7000000
2078.1915,AutoFx,AUDUSD,0.8689,3000000,0.869,3000000
